drinkid,category_name,img,title,price,description,score,alcohol,style_info,aroma_info,flavor_info,finish_info,smoothness_info,enjoy_info,pairing_info,page
30192,Witbier,https://www.tastings.com/Product-Images/Beer/2019/7_2_2019/228822_z.jpg,Top of the Hill Restaurant & Brewery [ Old Well White ],,"Brilliant light gold color. Herbal, grassy, musty, floral aromas and flavors of fresh parsley, raspberry leaf, sauvignon blanc, and cider with a lightly tannic, crisp, spritzy, dry-yet-fruity light body and a sleek, charming, short finish with notes of ora",88 Points,6%,"Crisp & Light, Smooth & Mild & Sweet & Fruity","fresh parsley, raspberry leaf, sauvignon blanc, and cider","Same as aromas with notes of orange kombucha, strawberry greens, and coriander seed",,,on its own,"Grilled Salmon, Veggie Frittata, Chevre",132
30193,Flavored Wheat Beer,https://www.tastings.com/Product-Images/Beer/2019/7_2_2019/228824_z.jpg,Top of the Hill Restaurant & Brewery [ Blueridge Blueberry Wheat ],,"Pale old gold color. Aromas of chocolate covered orange, blueberry, fresh baked bread, and raspberry with a round, soft, spritzy, dry-yet-fruity light-to-medium body and an effortless, refreshing, medium-length blueberry muffin, fluffy pancakes, and raspbe",88 Points,4.70%,Smooth & Mild & Sweet & Fruity,"chocolate covered orange, blueberry, fresh baked bread, and raspberry","blueberry muffin, fluffy pancakes, and raspberry jam",,,on its own and with food,"Grilled Salmon, Cobb Salad, Pad Thai Chicken",132
30194,Gose,https://www.tastings.com/Product-Images/Beer/2019/7_2_2019/228641_z.jpg,Vancouver Island Brewing [ Magic Hour Grapefruit Gose ],,"Minutely hazy golden yellow color. Fruity aromas of lemonade, melon rind, kiwi, and Greek yogurt with a round, tart, sweet-and-sour light-to-medium body and a smooth, captivating, brisk fresh cantaloupe, mango, weck roll, and salted croissant finish. A ref",88 Points,2.40%,"Crisp & Light, Sour & Tart & Sweet & Fruity","lemonade, melon rind, kiwi, and Greek yogurt","fresh cantaloupe, mango, weck roll, and salted croissant",,,on its own and with food,"Pear and Blue Cheese Salad, Chicken Caesar Salad, Neufchatel",132
30195,New England Style IPA,https://www.tastings.com/Product-Images/Beer/2019/5_2_2019/228233_z.jpg,Revolver Brewing [ Hop Device Hazy IPA ],,"Hazy pale light gold color. Aromas of fresh chives, dried grass/borderline cannabis, black pepper, and savory/sesame with a soft, effervescent, fruity medium body and a smooth, stimulating, medium-length wheat thins crackers, lemon seeds, and underripe sto",88 Points,5.20%,"Crisp & Light, Hoppy, Smooth & Mild & Bold & Bitter","fresh chives, dried grass/borderline cannabis, black pepper, and savory/sesame","wheat thins crackers, lemon seeds, and underripe stonefruit",,,Enjoy on its own,"Italian Beef, Tacos, Vintage Cheddar",132
30196,American Style Pale Ale,https://www.tastings.com/Product-Images/Beer/2019/5_2_2019/228231_z.jpg,Vancouver Island Brewing [ Faller Northwest Pale Ale ],,"Minutely hazy pale gold color. Aromas of bruised green onion, charred orange peel, raw rosemary, and fresh pine needle with a round, crisp, effervescent, dry-yet-fruity medium body and a polished, medium-length grapefruit soda, multigrain wheat cracker, bi",88 Points,5.40%,Crisp & Light & Bold & Bitter,"bruised green onion, charred orange peel, raw rosemary, and fresh pine needle","grapefruit soda, multigrain wheat cracker, bitter greens, and malort",,,Enjoy on its own,"Aged Cheddar Cheeseburger, Macaroni & Cheese, Provolone",132
30197,Imperial IPA,https://www.tastings.com/Product-Images/Beer/2019/5_2_2019/228214_z.jpg,Wild Leap Brew Co. [ Alpha Abstraction Vol. 6 Double IPA ],,"Hazy pale gold color. Aromas of floral - lilac, fennel fronds, tomato leaf, and lemon verbena with a soft, petillant, fruity sweet medium body and a graceful, medium-length pear syrup, mild yellow onion, orange pulp, and sesame oil finish. A super juicy an",88 Points,8%,"Smooth & Mild, Hoppy & Sweet & Fruity","floral - lilac, fennel fronds, tomato leaf, and lemon verbena","pear syrup, mild yellow onion, orange pulp, and sesame oil",,,on its own,"Tacos, Ribs, Stilton",133
30198,American Style Lager,https://www.tastings.com/Product-Images/Beer/2019/4_2_2019/227929_z.jpg,Fulton Brewing Company [ Standard Lager ],,"Brushed gold color. Fruity aromas of orange sherbet, sliced banana, and oregano with a satiny, crisp, effervescent, dry-yet-fruity light body and a smooth, breezy mango and papadum finish. A friendly, pleasing, fuller bodied lager.",88 Points,4.50%,Hoppy & Crisp & Light,"orange sherbet, sliced banana, and oregano",mango and papadum,,,Now on its own and with food,"Butter Chicken, Steak Fajitas, Sharp Cheddar",133
30199,Saison,https://www.tastings.com/Product-Images/Beer/2019/4_2_2019/227629_z.jpg,Unibroue [ Blonde de Chambly Saison ],,"Golden amber color. Spicy, floral aromas and flavors of floral honeycomb, egg white omelet with fresh basil, spicy banana bread, and corsage with a slightly chewy, bright, finely carbonated, dry-yet-fruity medium body and a tingling, appealing, medium-to-l",88 Points,5%,"Malty, Crisp & Light & Smooth & Mild","floral honeycomb, egg white omelet with fresh basil, spicy banana bread, and corsage",Same as aromas with accents of wafer and peppered jicama,,,with food and on its own,"Chicken Banh Mi, Poached Salmon with Lemon Butter , Aged Gouda",133
30200,Belgian Style IPA,https://www.tastings.com/Product-Images/Beer/2019/4_2_2019/227275_z.jpg,Vancouver Island Brewing [ Champagne Powder Belgian Brut IPA ],,"Yellow color. Curious aromas and flavors of lit vanilla-coconut candle, grilled artichoke, and plastic wrapped crayons with a supple, vibrant, effervescent, dry-yet-fruity medium body and a peppery, somewhat odd, breezy finish imparting notes of roasted gr",88 Points,6.20%,"Funky, Hoppy & Malty","lit vanilla-coconut candle, grilled artichoke, and plastic wrapped crayons","Same as aromas with notes of roasted grapefruit and orange, stone ground mustard on rye toast, raw sage, and cornmeal",,,on its own,"Roasted Chicken, Pork Chops, Gorgonzola",133
30201,Marzen/Octoberfest,https://www.tastings.com/Product-Images/Beer/2019/3_2_2019/227523_z.jpg,Argus Brewery [ Argus Lager ],,"Copper color. Fruity aromas of melon, bergamot, and papaya with a glycerous, crisp, spritzy, fruity light body and a warming, medium-length pineapple husk and roasted nuts finish. An estery Marzen that offers a fruity/floral take on the style.",88 Points,5.50%,Sweet & Fruity & Crisp & Light,"melon, bergamot, and papaya",pineapple husk and roasted nuts,,,Now on its own and with food,"Grilled Beer-Cooked Sausages, Roasted Chicken, Swiss",133
30202,Keller/Zwickl,https://www.tastings.com/Product-Images/Beer/2019/3_2_2019/227551_z.jpg,Indeed Brewing Co. [ Zwickelbier ],,"Minutely hazy light gold color. Aromas of golden kiwi and steamed veggies with a satiny, crisp, effervescent, dryish light-to-medium body and a silky, intriguing, medium-length endive with blue cheese and wheat cracker finish. A nice Zwickl with an America",88 Points,5.10%,Crisp & Light & Malty,golden kiwi and steamed veggies,endive with blue cheese and wheat cracker,,,Now with food,"Savory Goat Cheese Tart, Steak Fajitas, Oven Fried Chicken",133
30203,Pale Lager,https://www.tastings.com/Product-Images/Beer/2019/3_2_2019/227405_z.jpg,Klasyk [ Lager ],,"Light gold color. Curious aromas of lemon cake, white tea, nougat, and apple butter with a glycerous, shy, spritzy, fruity light body and a smooth, candy apple and butterscotch finish. A rock solid European Lager.",88 Points,5.20%,Sweet & Fruity,"lemon cake, white tea, nougat, and apple butter",candy apple and butterscotch,,,Now Enjoy on its own,"Chicken Piccata, Steak Fajitas, Brie",133
30204,Malt-Based Cocktail,https://www.tastings.com/Product-Images/Beer/2022/2_2_2022/238429_z.jpg,Pepito [ Bella Sangria Light ],,"Neon fuscia color. Aromas of fruit punch, lemon-lime soda, and cherry gummies with a satiny, bright, sweet light-to-medium body and an even, easy hints of spiced cranberry juice finish. A fruity, punch-like Sangria that will be a hit.",87 Points,4%,Crisp & Light & Sweet & Fruity,"fruit punch, lemon-lime soda, and cherry gummies",hints of spiced cranberry juice,,,on its own and with food,,157
30205,Reduced Calorie Lager,https://www.tastings.com/Product-Images/Beer/2021/12_2_2021/238543_z.jpg,Burleigh Brewing Co. [ Bighead No-Carb Reduced Calorie Lager ],,"Light gold color. Aromas of souffle and hints of asparagus with a satiny, effervescent, dry thin body and a smooth, breezy hints of veggies and fresh lettuce finish. A light, savory lager in the easiest-drinking style.",87 Points,4.20%,Crisp & Light,souffle and hints of asparagus,hints of veggies and fresh lettuce,,,on its own and with food,"Grilled Beer-Cooked Sausages, Steak Fajitas, Mild Cheddar",158
30206,Pilsner,https://www.tastings.com/Product-Images/Beer/2021/12_2_2021/238488_z.jpg,Kanavan Panimo [ Sulku Pils ],,"Golden amber color. Aromas of mandarin orange, pineapple, and hawaiian rolls with a round, crisp, dry light body and a seamless, interesting, medium-long tamarind, cola, and charred orange peels finish. A fruity, bitter Pilsner that doesn’t take itself too",87 Points,5.20%,Crisp & Light & Hoppy,"mandarin orange, pineapple, and hawaiian rolls","tamarind, cola, and charred orange peels",,,with food,"Chicken Piccata, Cobb Salad, Mild Cheddar",158
30207,Belgian Style Golden Ale,https://www.tastings.com/Product-Images/Beer/2021/12_2_2021/238281_z.jpg,Lift Bridge Brewery [ Farm Girl Belgian Style Golden Ale ],,"Brilliant gold color. Aromas of whipped banana souffle, coriander, and hints of aniseed with a round, vibrant, finely carbonated, dry-yet-fruity light-to-medium body and a sleek, complex, medium-long ripe peach, nectarine, and fresh french baguette finish.",87 Points,5.50%,Crisp & Light & Smooth & Mild,"whipped banana souffle, coriander, and hints of aniseed","ripe peach, nectarine, and fresh french baguette",,,on its own and with food,"Turkey, Ceviche, Cremont",158
30208,Marzen/Octoberfest,https://www.tastings.com/Product-Images/Beer/2021/12_2_2021/238553_z.jpg,Tsingtao Brewing Co. [ Centennial Journey Marzen-Octoberfest ],,"Golden amber color. Aromas and flavors of mandarin orange, hints of banana custard, and dried figs with a supple, crisp, effervescent, fruity medium body and a tingling, stimulating, medium-length finish displaying impressions of spiced caramel and marasca",87 Points,6%,Malty & Rich & Heavy,"mandarin orange, hints of banana custard, and dried figs",Same as aromas with impressions of spiced caramel and marasca cherry,,,on its own and with food,"Grilled Beer-Cooked Sausages, Roasted Chicken, Swiss",158
30209,Dark Lager,https://www.tastings.com/Product-Images/Beer/2021/11_2_2021/238231_z.jpg,Hofbrau Munchen [ Dunkel Lager ],,"Mahogany color. Aromas of corn souffle, fresh cut grass, hints of caramel, and dried figs with a satiny, crisp, effervescent, dryish medium body and a smooth, interesting, medium chocolate taffy, pumpernickel bread, and toffee finish. A roasty, easy-drinki",87 Points,5.50%,Malty,"corn souffle, fresh cut grass, hints of caramel, and dried figs","chocolate taffy, pumpernickel bread, and toffee",,,on its own and with food,"Macaroni & Cheese, Steak Fajitas, Muenster",158
30210,Sour Ale,https://www.tastings.com/Product-Images/Beer/2021/9_2_2021/237304_z.jpg,Elmhurst Brewing Company [ Far From The Tree Red Dragon Fruit Sour Ale ],,"Bright sunburst color. Aromas of ripe mango, cassis, and strawberry jam with a supple, crisp, effervescent, dry light body and a graceful, rapid toasted oats, watermelon candies and honey-nut cereal finish. A twisting and turning Sour Ale with a tropical a",87 Points,4.50%,Juicy & Smooth,"ripe mango, cassis, and strawberry jam","toasted oats, watermelon candies and honey-nut cereal",,,with food,"Ceviche, Chicken Caesar Salad, Mascarpone",158
30211,Non Alcoholic Beer,https://www.tastings.com/Product-Images/Beer/2021/7_2_2021/236976_z.jpg,Damm Brewery [ Free Damm Non Alcoholic Beer ],,"Light gold color. Aromas of lemon and orange rind, cream of wheat, fresh grapefruit, and green tea with a round, soft, finely carbonated, fruity light body and an effortless, medium-length crusty baguette and herb butter finish. A crisp, light and satisfyi",87 Points,0%,Crisp & Light,"lemon and orange rind, cream of wheat, fresh grapefruit, and green tea",crusty baguette and herb butter,,,on its own and with food,"Grilled Beer-Cooked Sausages, Hamburger, Swiss",158
30212,Imperial Stout,https://www.tastings.com/Product-Images/Beer/2021/7_2_2021/236977_z.jpg,Damm Brewery [ Equilater Imperial Stout ],,"Dark mahogany color. Aromas and flavors of candied cherry, rum raisin, sweet plantains, spiced coffee, sourdough, licorice, and toffee with a supple, crisp, petillant, fruity fat body and a warming, complex, medium-length finish. A high octane, brooding Im",87 Points,11%,"Malty, Rich & Heavy & Sweet & Fruity","candied cherry, rum raisin, sweet plantains, spiced coffee, sourdough, licorice, and toffee","candied cherry, rum raisin, sweet plantains, spiced coffee, sourdough, licorice, and toffee",,,with food and on its own,"Chocolate Mousse, Steak & Potatoes, Gorgonzola",158
30213,Pilsner,https://www.tastings.com/Product-Images/Beer/2021/7_2_2021/237055_z.jpg,Saint Patrick’s Brewing Company [ Dry Hop Lager ],,"Golden yellow color. Aromas and flavors of dried mango, juicy pineapple, pineapple leaf, and puffed grain with a satiny, crisp, spritzy, dry-yet-fruity light body and a smooth, delightful, medium-long finish that exhibits notes of fresh bitter greens. Vibr",87 Points,5%,Crisp & Light & Hoppy,"dried mango, juicy pineapple, pineapple leaf, and puffed grain",Same as aromas with notes of fresh bitter greens,,,on its own and with food,"Chicken Piccata, Cobb Salad, Mild Cheddar",158
30214,English Style Pale Ale,https://www.tastings.com/Product-Images/Beer/2021/5_2_2021/234820_z.jpg,"Wayne Gretzky [ Pale Ale, Ontario ]",,"Minutely hazy gold color. Aromas and flavors of herb-peppercorn muffin, lemon zest, and celery with a supple, crisp, finely carbonated, dryish medium body and a delightful, medium finish that exhibits nuances of nut bread, peppered radicchio, and carameliz",87 Points,5%,"Crisp & Light, Hoppy & Malty","herb-peppercorn muffin, lemon zest, and celery","Same as aromas with nuances of nut bread, peppered radicchio, and caramelized nuts",,,on its own and with food,"Souvlaki, Fish & Chips, Asiago",158
30215,Hard Kombucha,https://www.tastings.com/Product-Images/Beer/2021/2_2_2021/233552_z.jpg,KYLA [ Ginger Tangerine Hard Kombucha ],,"Cloudy straw color. Yeasty, savory aromas and flavors of lime-ginger kefir, herbal dough, and melon and mint with a supple, racy, dryish light-to-medium body and a tingling, interesting, long finish conveying nuances of lemon spritzed jicama, lime rind and",87 Points,4.50%,Funky & Sour & Tart,"lime-ginger kefir, herbal dough, and melon and mint","Same as aromas with nuances of lemon spritzed jicama, lime rind and leaf, and pickled bamboo shoots",,,neat and on the rocks,,158
30216,Hard Kombucha,https://www.tastings.com/Product-Images/Beer/2021/2_2_2021/233558_z.jpg,KYLA [ Sunbreak Series Pineapple Ginger Colada Hard Kombucha ],,"Hazy golden yellow color. Aromas and flavors of preserved ginger, tepache, water chestnuts, green tea, cooked lime, and 5-spice with a supple, vibrant, fruity light-to-medium body and a tingling, interesting, medium-length finish that presents accents of h",87 Points,6.50%,Sour & Tart,"preserved ginger, tepache, water chestnuts, green tea, cooked lime, and 5-spice",Same as aromas with accents of herb vinaigrette and mango,,,neat and on the rocks,,158
